x,y,state,wkt
141.292254,34.889985,znUJw,"POLYGON((-83.021 14.994, -83.021 -52.315, 133.009 -52.315, 133.009 14.994, -83.021 14.994))"
-8.196777,-32.352137,SnrJse,"POLYGON((-157.919 65.447, -157.919 26.546, 152.854 26.546, 152.854 65.447, -157.919 65.447))"
-93.729857,-76.913551,GdnG,"LINESTRING(-131.508 71.868, 78.720 19.418)"
4.789402,81.321232,PeAfDmW,"POLYGON((-11.644 63.000, -11.644 -12.807, 174.419 -12.807, 174.419 63.000, -11.644 63.000))"
-144.526956,-34.060576,pQOs,"LINESTRING(-36.581 29.116, -167.630 -1.994)"
-144.548704,-66.105509,pMmUoyN,POINT(-4.995 -30.928)
-10.913476,62.525173,lLvDgP,"LINESTRING(-82.583 -79.676, -51.048 -41.909)"
177.20497,-79.410724,XrKRPdu,POINT(72.347 -66.453)
5.702329,-22.171724,INBjbQ,"LINESTRING(-48.589 -74.766, 93.735 18.196)"
115.100136,60.293011,Oag,POINT(15.349 17.197)
170.313907,-42.643738,IFPW,"LINESTRING(-101.897 -26.736, -81.554 -73.096)"
62.002332,0.439205,ZhRtazC,"POLYGON((-14.940 83.314, -14.940 34.125, -71.430 34.125, -71.430 83.314, -14.940 83.314))"
-126.809722,71.72266,EMcJDue,"POLYGON((10.741 75.059, 10.741 -51.315, -108.261 -51.315, -108.261 75.059, 10.741 75.059))"
-126.039689,53.20235,tXes,"LINESTRING(-38.451 -23.778, 74.715 24.845)"
-125.282164,-35.119955,klFRmL,POINT(65.179 -7.087)
4.012791,-78.339133,xT,"POLYGON((72.611 -10.183, 72.611 -63.888, 97.965 -63.888, 97.965 -10.183, 72.611 -10.183))"
-48.429619,27.892223,ULH,POINT(-121.426 17.872)
87.253843,-64.367075,dIISxaH,"LINESTRING(17.614 55.337, -38.556 -8.758)"
125.845587,22.020184,wupHQb,"LINESTRING(-109.901 27.246, -118.653 -78.514)"
-105.686429,65.577742,MeuIpP,POINT(-47.727 50.267)
59.214546,-29.852459,clbca,POINT(-52.494 43.881)
97.68364,61.423259,cKtq,POINT(12.189 5.841)
107.240137,-22.260141,CUMMFYY,POINT(-56.449 -69.119)
69.905684,-21.640609,nNSSX,"POLYGON((30.267 9.533, 30.267 -7.686, 171.956 -7.686, 171.956 9.533, 30.267 9.533))"
103.756018,61.523262,wNxMWo,"POLYGON((-76.455 -69.034, -76.455 57.067, -1.856 57.067, -1.856 -69.034, -76.455 -69.034))"
73.489608,-2.310277,uicCGwM,"POLYGON((-51.501 -66.734, -51.501 -14.250, 125.003 -14.250, 125.003 -66.734, -51.501 -66.734))"
-35.982379,-68.020739,QWKTtoZ,"POLYGON((-67.623 -13.234, -67.623 -68.205, -136.366 -68.205, -136.366 -13.234, -67.623 -13.234))"
-100.473038,73.575858,AdV,"LINESTRING(-75.619 -62.909, -173.369 12.020)"
-107.82484,-19.913173,PVUwH,"LINESTRING(-40.497 57.859, 93.908 33.231)"
-168.949656,-50.164436,atRcW,POINT(-144.899 -48.301)
-27.416979,35.833308,RYR,POINT(-148.914 -36.552)
-164.933538,-75.502568,IgrXe,"POLYGON((-167.979 -48.285, -167.979 19.820, 118.667 19.820, 118.667 -48.285, -167.979 -48.285))"
-162.921219,2.604781,rMMIEFJ,POINT(21.330 -30.273)
17.735581,-55.918213,mcKjjVJ,POINT(5.848 7.355)
1.904016,-57.412606,loyJQj,"LINESTRING(-48.967 -10.308, -44.459 66.686)"
24.034186,10.417976,iVSvd,"POLYGON((173.255 -68.716, 173.255 46.600, 147.994 46.600, 147.994 -68.716, 173.255 -68.716))"
-154.791065,-45.732187,IEJ,"LINESTRING(-152.297 -29.147, 155.770 51.719)"
1.165567,-0.642787,ZUXWSe,POINT(-42.935 1.659)
97.525413,-31.723522,qT,"LINESTRING(168.337 0.627, 1.471 -56.483)"
-110.834922,67.826463,Pjj,"POLYGON((-124.618 12.021, -124.618 -37.726, 170.453 -37.726, 170.453 12.021, -124.618 12.021))"
-123.0374,71.367218,gZbJpCx,"LINESTRING(-2.704 -43.574, 38.167 -22.568)"
67.578287,-56.794172,ERs,POINT(-73.570 -33.449)
146.858524,-33.057911,UrYnQR,"POLYGON((138.533 -71.004, 138.533 14.399, 84.717 14.399, 84.717 -71.004, 138.533 -71.004))"
-131.042736,-36.346722,XsTGJ,"POLYGON((-134.140 -82.311, -134.140 36.203, 108.816 36.203, 108.816 -82.311, -134.140 -82.311))"
-111.53508,-76.400483,EuNjoOi,POINT(73.747 -5.796)
-162.163148,61.952305,gIYnrV,"POLYGON((-31.373 50.452, -31.373 -25.260, -45.413 -25.260, -45.413 50.452, -31.373 50.452))"
53.377801,-41.064866,Ki,"POLYGON((159.944 25.678, 159.944 80.297, -137.975 80.297, -137.975 25.678, 159.944 25.678))"
2.071319,-45.046691,oaiwdf,"LINESTRING(-76.468 3.709, -102.935 58.181)"
26.442121,3.991753,ZTmTlfa,"LINESTRING(100.171 -71.057, 0.608 67.675)"
167.932007,45.056698,tIgj,"POLYGON((-108.075 64.942, -108.075 31.112, 174.767 31.112, 174.767 64.942, -108.075 64.942))"
-58.28594,-67.017779,jmexjOF,"POLYGON((-146.677 33.804, -146.677 80.797, -5.752 80.797, -5.752 33.804, -146.677 33.804))"
-51.797806,52.19027,wJwixe,POINT(16.031 -13.666)
-3.055832,77.070716,pHQPh,"POLYGON((60.079 -26.282, 60.079 13.203, -134.257 13.203, -134.257 -26.282, 60.079 -26.282))"
15.690811,-73.99462,DK,"LINESTRING(-73.422 35.679, 158.657 12.124)"
-164.536476,-77.58068,tBjiw,POINT(15.187 5.913)
108.760748,-0.549013,JVCoU,POINT(-53.263 62.047)
97.014172,3.119398,edHU,POINT(-56.495 -8.934)
38.239371,-37.599898,Jy,POINT(29.835 -18.631)
-37.654996,57.26358,DpIcP,POINT(64.207 13.539)
97.754156,51.853505,tWCdibn,POINT(62.827 -58.767)
-85.904305,81.854683,LLnx,"LINESTRING(178.419 -51.459, -179.956 -79.275)"
98.621482,80.951377,XmgmUP,POINT(110.160 77.235)
-87.519004,-27.126499,zDyYaCx,POINT(103.250 61.593)
55.005761,48.39785,hiBTe,"POLYGON((48.055 81.599, 48.055 -11.381, 77.366 -11.381, 77.366 81.599, 48.055 81.599))"
-17.476874,79.344958,Sp,"POLYGON((-53.665 -68.969, -53.665 -31.989, 132.969 -31.989, 132.969 -68.969, -53.665 -68.969))"
128.883011,-35.790673,hke,"LINESTRING(-21.002 -81.930, 6.016 -21.928)"
148.522861,77.412098,uYDIys,POINT(-122.573 10.417)
49.117827,12.967668,FSYXDkS,"POLYGON((10.746 -52.562, 10.746 40.608, 158.725 40.608, 158.725 -52.562, 10.746 -52.562))"
-60.278014,-74.286672,KUIul,"POLYGON((41.909 -69.540, 41.909 -10.196, -17.672 -10.196, -17.672 -69.540, 41.909 -69.540))"
55.160575,63.878777,yJp,"POLYGON((-156.791 7.613, -156.791 62.389, -138.256 62.389, -138.256 7.613, -156.791 7.613))"
-72.801425,-16.975385,YFylhpE,"POLYGON((163.073 38.682, 163.073 -61.459, 113.388 -61.459, 113.388 38.682, 163.073 38.682))"
66.445061,-45.300751,jHUdoN,"POLYGON((-173.632 -37.117, -173.632 -79.295, 143.373 -79.295, 143.373 -37.117, -173.632 -37.117))"
-117.989951,0.867029,sSl,"POLYGON((141.028 9.820, 141.028 30.246, -65.733 30.246, -65.733 9.820, 141.028 9.820))"
153.560793,59.835114,kunhagT,"LINESTRING(62.949 -25.407, 35.479 63.390)"
23.980843,-58.180256,xM,POINT(97.546 5.137)
45.034149,69.227359,GL,"LINESTRING(-141.845 -32.158, -101.760 40.705)"
-170.316368,39.131977,VpZuq,"POLYGON((-118.658 54.009, -118.658 40.768, -160.235 40.768, -160.235 54.009, -118.658 54.009))"
-59.021956,39.580274,ruNta,"POLYGON((-36.839 19.709, -36.839 -26.956, -156.431 -26.956, -156.431 19.709, -36.839 19.709))"
162.125396,27.793055,hQYqXMt,"LINESTRING(-145.528 -20.455, -98.365 -48.951)"
10.251362,71.100784,XvHJvKj,"LINESTRING(104.773 76.069, -155.755 64.980)"
52.101281,-30.007821,HHfY,"LINESTRING(132.579 -69.769, 104.575 36.968)"
116.532133,0.041357,AWtnjmC,"LINESTRING(20.466 83.243, -57.663 -13.907)"
103.898295,82.134702,OnxxV,"LINESTRING(23.854 -55.724, -46.147 -75.877)"
-45.499665,-71.169441,Md,"POLYGON((-145.834 -73.489, -145.834 -69.116, -163.205 -69.116, -163.205 -73.489, -145.834 -73.489))"
19.317282,-83.805873,MFp,"LINESTRING(105.867 -84.997, -84.989 36.940)"
-14.446428,-76.824935,nVGS,POINT(-131.092 -27.206)
62.426505,-7.789444,ezpbByh,"LINESTRING(35.399 -58.937, 77.246 57.424)"
-14.652134,-9.542818,IV,"LINESTRING(78.694 -11.528, 107.169 48.414)"
177.818806,5.342807,iwLBQuS,"POLYGON((24.060 41.661, 24.060 38.407, -56.329 38.407, -56.329 41.661, 24.060 41.661))"
41.957823,7.770963,vFow,"POLYGON((-105.595 31.898, -105.595 -76.443, -166.505 -76.443, -166.505 31.898, -105.595 31.898))"
-16.649206,-62.887928,clm,"LINESTRING(152.686 52.406, 38.164 -48.651)"
-53.601435,-40.317873,dNSwPm,"POLYGON((110.998 9.451, 110.998 -82.762, 117.069 -82.762, 117.069 9.451, 110.998 9.451))"
62.000915,13.051238,XEljTRt,"LINESTRING(-62.844 11.395, -156.232 24.078)"
-141.606621,-58.627238,pAiFS,"LINESTRING(74.353 46.713, 95.849 -30.852)"
-22.486313,-27.983362,sVLYW,"LINESTRING(-34.236 -56.481, -8.307 32.703)"
72.543896,73.629451,SshJ,"LINESTRING(93.432 -0.709, -17.710 33.060)"
144.718531,-37.729232,VSV,"POLYGON((-77.619 44.563, -77.619 64.914, -97.880 64.914, -97.880 44.563, -77.619 44.563))"
-51.702526,-72.925119,qCWf,POINT(-22.509 -57.187)
36.768677,44.548926,wljNjTd,"POLYGON((144.352 42.600, 144.352 7.935, -134.964 7.935, -134.964 42.600, 144.352 42.600))"
-92.955013,22.894901,OSEH,POINT(62.469 -7.839)
-11.113355,52.774446,kqLuU,"LINESTRING(-60.266 70.718, -165.526 41.444)"
-53.186553,66.631438,nDTiEX,"LINESTRING(-135.253 -77.341, -108.801 84.097)"
117.182673,-76.933475,LorZ,"LINESTRING(-178.944 -37.680, -94.431 65.712)"
-168.366819,-75.106864,DW,"LINESTRING(123.348 -58.774, 101.810 21.030)"
-3.815165,50.438669,SAU,"POLYGON((74.379 76.118, 74.379 69.798, 129.855 69.798, 129.855 76.118, 74.379 76.118))"
96.62303,18.331028,wZnEwWB,"LINESTRING(98.909 -57.828, -44.612 43.285)"
42.088718,-22.444574,JFBqR,POINT(-19.944 -14.472)
-152.276811,-51.187989,yobD,"POLYGON((38.292 -54.111, 38.292 -44.261, 119.195 -44.261, 119.195 -54.111, 38.292 -54.111))"
-152.482277,-54.97043,SUEg,"LINESTRING(-106.959 83.894, 50.179 -53.554)"
170.877721,-27.466646,UvE,"LINESTRING(82.878 43.355, 87.861 -15.010)"
35.369328,-73.189825,GxIwY,"LINESTRING(8.026 -48.895, 5.613 8.102)"
158.773257,-55.445199,tOBo,"LINESTRING(-58.038 73.232, 26.794 -16.702)"
-177.866536,72.533302,Juv,"LINESTRING(158.823 -26.032, 133.535 35.994)"
115.580573,-41.16145,AhMQn,"POLYGON((-1.326 16.844, -1.326 -71.079, 94.816 -71.079, 94.816 16.844, -1.326 16.844))"
-133.612078,49.68212,knIYF,"LINESTRING(139.721 8.702, 131.119 72.181)"
22.937611,-78.16144,pwO,"POLYGON((71.168 -78.448, 71.168 -48.066, 86.379 -48.066, 86.379 -78.448, 71.168 -78.448))"
33.85789,-53.503159,cnRJkV,POINT(-168.433 3.942)
-110.44932,72.409038,NBZYH,POINT(-31.280 24.360)
12.906317,25.303749,SGeVy,POINT(-54.385 -1.363)
-35.191554,56.202599,GIb,POINT(50.502 -44.516)
-78.303708,-18.565075,KDmk,"LINESTRING(-142.217 73.332, -14.814 66.779)"
14.412404,-22.99961,JjAXf,"LINESTRING(-179.391 -15.080, 39.620 -51.640)"
-171.900669,80.63293,ewZhbl,"POLYGON((-149.207 21.285, -149.207 -45.828, 119.987 -45.828, 119.987 21.285, -149.207 21.285))"
-134.544776,-42.34087,fiMh,POINT(-63.679 11.460)
86.866996,-25.360493,oRpq,POINT(-28.913 27.124)
69.081349,-5.612837,MazHW,"POLYGON((167.971 -17.643, 167.971 21.843, -104.439 21.843, -104.439 -17.643, 167.971 -17.643))"
179.563189,39.87042,MSY,"POLYGON((-170.413 14.649, -170.413 57.883, 82.666 57.883, 82.666 14.649, -170.413 14.649))"
-52.878406,23.060048,OdDccCu,"LINESTRING(-116.465 -49.111, -119.293 -58.754)"
68.519882,51.43734,TMShLv,"POLYGON((-127.174 -40.806, -127.174 43.444, -80.597 43.444, -80.597 -40.806, -127.174 -40.806))"
86.511486,-67.03991,yshQ,"LINESTRING(-179.508 79.876, -13.093 -44.288)"
73.911988,79.632609,ORP,"LINESTRING(-85.153 -76.870, 109.479 26.019)"
-133.02749,-30.736957,VlrBtn,"POLYGON((76.910 -63.952, 76.910 -40.412, 160.728 -40.412, 160.728 -63.952, 76.910 -63.952))"
174.668032,46.455615,QeOWCk,POINT(31.883 0.849)
-33.021737,19.534817,hjqob,POINT(-97.962 3.915)
134.621878,74.454924,LBR,"POLYGON((42.729 -26.638, 42.729 26.949, 167.119 26.949, 167.119 -26.638, 42.729 -26.638))"
177.941062,68.422481,HLtqiRk,POINT(48.268 -11.442)
135.433457,-73.358856,QkzR,"LINESTRING(2.456 -59.660, -98.447 -16.690)"
139.130307,-21.223925,NHf,"LINESTRING(-65.828 -39.848, 161.255 58.814)"
-18.420074,66.105385,cBJ,POINT(55.293 -12.539)
140.089509,-60.057981,wYWOL,POINT(-82.252 -5.426)
84.378125,65.521585,DmPQDQ,POINT(55.697 47.335)
50.870269,-23.905125,MHuvV,"LINESTRING(90.886 17.517, -84.259 44.703)"
147.193356,-40.455322,KhUsut,"POLYGON((-172.789 23.058, -172.789 -45.086, -127.988 -45.086, -127.988 23.058, -172.789 23.058))"
102.688009,-82.264508,NPimoiv,POINT(-30.720 50.190)
-92.971526,1.947661,VxkmUm,POINT(2.667 0.083)
-172.433869,-75.654,YGFCs,POINT(136.866 44.433)
-28.994699,41.284637,qPGNfOB,POINT(39.222 -65.037)
-23.790106,-82.315149,wqiT,"POLYGON((-100.422 -56.468, -100.422 48.385, 124.369 48.385, 124.369 -56.468, -100.422 -56.468))"
-15.492137,-31.738036,QHiB,POINT(-151.818 -46.057)
96.29826,-24.654964,iDFoD,"LINESTRING(39.969 -0.895, -159.018 9.036)"
104.901501,-15.51067,ICgQ,POINT(-54.098 -21.745)
160.77605,-41.899125,bQoS,POINT(5.221 45.739)
38.042833,-35.961835,UopLhxk,"POLYGON((-13.059 57.528, -13.059 -80.690, 175.524 -80.690, 175.524 57.528, -13.059 57.528))"
138.612571,7.217654,wpTB,"LINESTRING(148.308 -14.459, 168.122 -6.007)"
29.28448,-34.013213,IEQEWQ,POINT(-46.626 -51.584)
134.038275,7.607603,vAZSRr,"LINESTRING(-75.910 11.879, 157.209 79.322)"
146.184415,-71.730193,vPc,POINT(-80.038 58.907)
-94.174029,72.891697,YZyDTxg,"POLYGON((32.894 -49.279, 32.894 -3.184, 4.862 -3.184, 4.862 -49.279, 32.894 -49.279))"
89.545937,-16.912896,fGvSA,"POLYGON((125.335 70.534, 125.335 -8.216, 133.743 -8.216, 133.743 70.534, 125.335 70.534))"
31.164963,18.707012,NGDcze,"POLYGON((-30.720 -34.378, -30.720 79.751, 92.586 79.751, 92.586 -34.378, -30.720 -34.378))"
-51.235106,-30.683254,ij,"POLYGON((147.307 30.018, 147.307 -44.098, -84.185 -44.098, -84.185 30.018, 147.307 30.018))"
170.793794,-61.957768,pEepp,"POLYGON((-107.170 -57.522, -107.170 1.730, 20.199 1.730, 20.199 -57.522, -107.170 -57.522))"
-126.923338,43.391013,HsGqnb,POINT(-97.152 60.243)
-11.531284,9.231361,asMf,POINT(76.766 -14.435)
-70.953555,-45.581866,fDIwORa,"POLYGON((-145.351 22.727, -145.351 10.992, -46.372 10.992, -46.372 22.727, -145.351 22.727))"
-46.395251,-77.501353,oKOUi,POINT(-104.133 -10.631)
-4.989811,-25.234761,XfFvOQ,"POLYGON((-94.320 -77.668, -94.320 0.991, 147.753 0.991, 147.753 -77.668, -94.320 -77.668))"
80.615945,25.447193,WDfBY,"POLYGON((129.924 -60.983, 129.924 80.245, -15.840 80.245, -15.840 -60.983, 129.924 -60.983))"
-167.639014,71.598659,LTUDFao,POINT(-9.706 62.903)
4.939255,56.631003,YbdYdI,POINT(-46.842 24.142)
-49.593029,67.358271,fM,POINT(-54.867 -3.503)
-7.229914,84.554785,wmpu,"POLYGON((-166.277 33.448, -166.277 47.226, -77.747 47.226, -77.747 33.448, -166.277 33.448))"
-101.838736,72.491475,SUyk,"POLYGON((155.427 45.171, 155.427 14.619, -51.727 14.619, -51.727 45.171, 155.427 45.171))"
55.66074,3.840792,IfwMe,POINT(-24.669 51.397)
-43.38422,32.521998,VN,POINT(-170.264 4.344)
1.648066,75.38833,xlFyBR,"LINESTRING(-60.369 -68.698, 64.362 -35.095)"
116.62141,-23.891359,TQv,"POLYGON((-72.692 51.490, -72.692 10.763, -166.022 10.763, -166.022 51.490, -72.692 51.490))"
-94.585254,63.809577,Qsaah,"LINESTRING(-132.169 -77.344, 142.359 32.288)"
-162.709741,26.197533,nDnN,"LINESTRING(99.952 65.766, -23.657 -80.880)"
55.129913,24.016674,viPcq,POINT(-116.231 18.231)
-178.324291,-57.10939,pso,POINT(-8.718 -0.711)
2.936115,-23.171495,DBGiN,"POLYGON((90.178 13.521, 90.178 0.861, -107.569 0.861, -107.569 13.521, 90.178 13.521))"
52.190727,-40.831037,XYG,"LINESTRING(148.916 49.202, 116.390 -35.111)"
-150.453327,42.758657,VqJmbuI,"POLYGON((50.762 -16.880, 50.762 -11.322, 45.323 -11.322, 45.323 -16.880, 50.762 -16.880))"
-36.302269,82.433458,dDbK,"LINESTRING(78.510 59.346, 90.846 40.731)"
-46.905618,-30.916747,XBUJuvm,POINT(-17.263 10.301)
160.83725,-32.42707,PeCOZln,POINT(-146.831 5.989)
152.170921,48.026407,LuKN,"LINESTRING(132.603 -44.107, 132.894 49.597)"
52.285041,74.764313,GPIES,"LINESTRING(-80.946 -11.458, 78.602 -68.115)"
47.227795,42.351412,Owl,POINT(-20.706 51.976)
-29.903308,42.101523,INN,POINT(-125.348 -3.244)
45.96383,-9.500693,xdr,"POLYGON((143.314 -35.688, 143.314 -59.587, -111.004 -59.587, -111.004 -35.688, 143.314 -35.688))"
-45.915596,-48.146252,fXNh,"POLYGON((4.133 -4.651, 4.133 2.669, 48.644 2.669, 48.644 -4.651, 4.133 -4.651))"
91.076291,-67.457552,YZU,"LINESTRING(88.725 38.589, 24.137 -25.050)"
61.030542,28.097448,qbVLAd,"LINESTRING(-123.894 -23.190, 129.778 -31.080)"
133.536087,62.413548,SeuoFk,POINT(-6.659 -66.077)
101.01439,84.503457,iIYrHeK,POINT(-38.336 -46.920)
-128.762654,42.242822,jK,"LINESTRING(-110.241 43.186, -149.341 -27.646)"
-106.916377,7.484402,KXlwaP,POINT(-1.188 7.796)
122.182488,83.648856,WGAk,"LINESTRING(-99.861 -18.398, 42.049 21.655)"
174.004162,-9.620889,MdgXs,POINT(-58.284 -12.815)
132.606353,-58.15683,KjENH,"LINESTRING(42.252 -72.352, -28.977 33.747)"
-46.340435,-68.603434,SSJfu,"POLYGON((-2.958 -13.143, -2.958 9.345, -129.031 9.345, -129.031 -13.143, -2.958 -13.143))"
143.830243,58.610548,LORUbY,"LINESTRING(48.040 -37.391, 142.524 -20.014)"
-40.909246,-9.275841,KhnoFr,POINT(-16.210 -47.928)
111.185233,-11.317936,EoQ,"POLYGON((-148.423 -47.194, -148.423 83.392, 65.833 83.392, 65.833 -47.194, -148.423 -47.194))"
-25.354266,47.988673,iC,POINT(99.142 9.516)
-59.150321,-29.99779,NCyEE,"LINESTRING(12.584 -83.183, 58.664 -38.066)"
-11.128862,77.546826,DOkuq,"POLYGON((49.437 2.419, 49.437 -2.565, 51.214 -2.565, 51.214 2.419, 49.437 2.419))"
-84.95108,-76.006475,sH,"LINESTRING(28.786 -15.031, -7.181 -43.758)"
85.049974,-15.513665,lQF,"POLYGON((-45.450 23.659, -45.450 68.286, 28.518 68.286, 28.518 23.659, -45.450 23.659))"
15.374881,-2.009568,XMcfm,"LINESTRING(-38.765 34.370, 1.761 38.666)"
37.978009,-33.448525,AVa,POINT(-101.338 -12.977)
118.67397,1.4956,CqvTy,POINT(-73.420 50.200)
143.426343,64.908805,gAv,"POLYGON((138.655 45.301, 138.655 -21.470, -132.612 -21.470, -132.612 45.301, 138.655 45.301))"
-157.768323,49.399362,QfgU,"POLYGON((177.712 -53.734, 177.712 4.941, -127.703 4.941, -127.703 -53.734, 177.712 -53.734))"
147.789994,-24.916779,XcNfh,"LINESTRING(86.436 65.168, -70.312 65.307)"
-168.661023,-72.692353,DJXB,"LINESTRING(-110.025 58.141, 39.968 -10.075)"
-51.835922,-11.011871,PLZQ,"POLYGON((101.252 7.027, 101.252 17.905, -84.434 17.905, -84.434 7.027, 101.252 7.027))"
38.209817,-31.180668,fnBLQ,"LINESTRING(125.464 72.575, 53.583 -74.998)"
106.279258,75.303694,XVEnd,"LINESTRING(45.146 -49.897, -31.779 63.051)"
-92.429808,42.999356,QgKIVN,"LINESTRING(66.327 -77.229, -91.324 75.227)"
-20.388558,70.33053,Crpwkm,POINT(-130.817 26.373)
37.66205,54.045138,aFL,"POLYGON((-32.980 51.429, -32.980 82.618, -176.830 82.618, -176.830 51.429, -32.980 51.429))"
100.665764,61.566197,ztfZ,"POLYGON((-99.352 -63.397, -99.352 13.360, 86.109 13.360, 86.109 -63.397, -99.352 -63.397))"
9.855607,26.235891,Rav,"POLYGON((39.083 -60.539, 39.083 71.532, -57.588 71.532, -57.588 -60.539, 39.083 -60.539))"
94.485994,-83.136569,lUMZo,"LINESTRING(-46.629 15.308, 163.238 -11.761)"
-8.276246,74.535287,ChuvBCV,"LINESTRING(-119.749 68.179, -175.673 83.500)"
-167.039202,21.701792,oVfjkGo,POINT(-116.314 -44.819)
12.914088,36.3765,eFMCVf,"LINESTRING(7.284 7.198, -130.911 46.794)"
-24.875248,-38.803982,OOPrXbk,"POLYGON((-60.553 3.500, -60.553 -72.137, 4.875 -72.137, 4.875 3.500, -60.553 3.500))"
73.038792,-32.755484,WowjlBz,"POLYGON((0.566 70.433, 0.566 -74.048, 130.415 -74.048, 130.415 70.433, 0.566 70.433))"
-24.982728,47.346229,gJibKs,POINT(104.003 1.086)
136.568564,-12.289007,QQizs,"LINESTRING(-78.792 -80.304, -75.644 83.186)"
105.961198,-72.233063,FVOAc,POINT(104.369 16.998)
-54.499497,70.997802,wpQOwPF,"POLYGON((-168.229 4.442, -168.229 -44.489, 63.161 -44.489, 63.161 4.442, -168.229 4.442))"
82.647515,-83.869858,xE,POINT(-45.016 -22.468)
-130.359856,5.753245,YmXQy,"POLYGON((-69.770 -53.013, -69.770 -37.009, -40.381 -37.009, -40.381 -53.013, -69.770 -53.013))"
-93.908298,-67.671779,DM,"LINESTRING(60.156 79.473, 37.672 -41.751)"
-76.7647,-59.595829,ZLChLoX,POINT(-41.799 8.178)
-47.515869,58.630839,uPru,"LINESTRING(-179.479 -32.167, -50.751 -64.302)"
-68.585589,16.50305,DAxlI,"LINESTRING(-91.849 -12.834, 69.684 46.827)"
37.375689,1.697583,ArDVgV,"POLYGON((13.033 79.372, 13.033 -73.676, 49.513 -73.676, 49.513 79.372, 13.033 79.372))"
-154.744553,43.674315,yLnS,"POLYGON((-34.578 -50.286, -34.578 74.497, -176.788 74.497, -176.788 -50.286, -34.578 -50.286))"
122.522589,10.50366,fIR,"POLYGON((-96.855 39.330, -96.855 -50.621, 118.037 -50.621, 118.037 39.330, -96.855 39.330))"
37.157975,75.019735,iXkQi,"POLYGON((-19.023 -21.335, -19.023 -49.894, -106.269 -49.894, -106.269 -21.335, -19.023 -21.335))"
80.688111,-55.160915,dzYf,"POLYGON((26.476 12.360, 26.476 39.869, -7.942 39.869, -7.942 12.360, 26.476 12.360))"
-166.050805,52.030911,LtZtumu,"LINESTRING(74.260 -12.731, 136.150 49.809)"
-95.886141,3.517138,YsXtXbp,POINT(48.262 -53.412)
161.625328,-47.453293,RtAFg,POINT(80.703 -49.655)
12.614314,-9.749485,GwOap,"POLYGON((157.127 -61.892, 157.127 -32.161, 27.499 -32.161, 27.499 -61.892, 157.127 -61.892))"
-157.867858,-64.920041,GHXp,"POLYGON((23.908 26.062, 23.908 48.635, -148.753 48.635, -148.753 26.062, 23.908 26.062))"
-29.723159,73.840648,ggkQW,"POLYGON((-15.420 19.472, -15.420 20.096, 19.623 20.096, 19.623 19.472, -15.420 19.472))"
-51.838823,32.954759,LdBljvt,"LINESTRING(167.422 50.968, -35.466 39.384)"
113.512916,39.899636,JHTSBTm,POINT(-66.949 -18.507)
30.890147,-23.938039,zBtjEn,"LINESTRING(92.343 20.450, -92.021 -19.552)"
-179.398895,14.252893,szw,POINT(45.495 -1.330)
-157.222611,18.366977,Qkv,"LINESTRING(-56.446 -43.488, -153.838 -18.126)"
146.31854,-32.032985,aiqWlp,POINT(102.042 -6.096)
-73.308956,-6.708104,hcpFbS,POINT(35.607 -24.012)
174.757474,59.583334,FQJQfvR,POINT(136.461 -24.550)
136.167983,78.200688,pBjPsKr,"POLYGON((-140.992 -63.276, -140.992 4.949, 76.662 4.949, 76.662 -63.276, -140.992 -63.276))"
55.29844,48.965727,KsdzZ,"LINESTRING(-171.974 35.178, -36.172 45.654)"
19.773191,-56.181605,BqksDO,"LINESTRING(14.609 6.064, 170.254 83.275)"
-74.864594,-61.618307,fivuIk,"POLYGON((29.797 16.287, 29.797 7.865, 92.577 7.865, 92.577 16.287, 29.797 16.287))"
17.028463,-46.369342,rKhlZh,POINT(6.345 -43.690)
112.137512,-35.503817,wOk,"LINESTRING(127.017 -9.819, 84.554 84.066)"
-144.428192,-55.626022,sjNo,POINT(-51.458 19.367)
25.570739,17.817409,yxMmr,"LINESTRING(-179.431 10.243, -103.260 36.494)"
-72.581364,-82.806345,ndQFJn,"LINESTRING(100.944 -57.268, 89.824 -77.646)"
165.015933,63.7527,YfyG,POINT(-148.765 -40.641)
179.092185,41.633914,bK,POINT(-77.670 68.397)
-24.394564,37.652062,ikyPdqW,"POLYGON((129.100 27.302, 129.100 -45.038, 80.040 -45.038, 80.040 27.302, 129.100 27.302))"
38.132996,30.751842,cFVH,POINT(141.861 -8.709)
-170.678108,6.069066,NNGH,"POLYGON((4.520 5.681, 4.520 -72.685, -125.036 -72.685, -125.036 5.681, 4.520 5.681))"
-73.071202,46.923918,GozCbLU,POINT(94.176 36.833)
149.968745,4.877079,DSeCPQ,"LINESTRING(122.261 -18.950, -161.441 -7.328)"
171.383744,49.183443,pNfL,POINT(35.283 34.591)
-94.135797,-6.223981,kJpigAp,"LINESTRING(-80.271 74.389, 144.240 3.973)"
169.401812,54.975816,Nro,"POLYGON((-46.654 -14.037, -46.654 57.970, 100.144 57.970, 100.144 -14.037, -46.654 -14.037))"
-103.743072,28.544713,ptbgo,"POLYGON((-65.610 -8.964, -65.610 -75.438, -92.093 -75.438, -92.093 -8.964, -65.610 -8.964))"
56.498939,-29.836316,nTBBy,"LINESTRING(-14.846 -18.071, 136.660 19.336)"
34.215467,-20.480607,Spzk,POINT(-43.326 -34.009)
59.099326,-62.98065,SBcAl,"LINESTRING(41.389 48.016, 47.685 35.807)"
